store_name,aliases,address,phone,days,open,close,notes,source_url
昌平店,台中昌平店;屈臣氏昌平店;昌平;昌平店門市;昌平店,台中市北屯區昌平路一段157號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
東山店,台中東山店;屈臣氏東山店;東山;東山店門市;東山店,台中市北屯區東山路一段250號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
崇德二店,台中崇德二店;屈臣氏崇德二店;崇德二;崇德二店門市;崇德二店,台中市北屯區崇德二路一段97號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
學士店,台中學士店;屈臣氏學士店;學士;學士店門市;學士店,台中市后里區甲后路一段447號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
后里店,台中后里店;屈臣氏后里店;后里;后里店門市;后里店,台中市后里區甲后路一段447號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
逢甲店,台中逢甲店;屈臣氏逢甲店;逢甲;逢甲店門市;逢甲店,台中市西屯區福星路427號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
文華店,台中文華店;屈臣氏文華店;文華;文華店門市;文華店,台中市西屯區西屯路二段269-50號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
特易發店,台中特易發店;屈臣氏特易發店;特易發;特易發店門市;特易發店,台中市西屯區青海路二段207-18號B1,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
青海店,台中青海店;屈臣氏青海店;青海;青海店門市;青海店,台中市西屯區青海路一段174號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
福星店,台中福星店;屈臣氏福星店;福星;福星店門市;福星店,台中市西屯區福星北路5號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
永福店,台中永福店;屈臣氏永福店;永福;永福店門市;永福店,台中市西屯區永福路137號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
中工店,台中中工店;屈臣氏中工店;中工;中工店門市;中工店,台中市西屯區中工三路162號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
西屯店,台中西屯店;屈臣氏西屯店;西屯;西屯店門市;西屯店,台中市西屯區西屯路二段16-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
精誠二店,台中精誠二店;屈臣氏精誠二店;精誠二;精誠二店門市;精誠二店,台中市西屯區精誠路18號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
美村二店,台中美村二店;屈臣氏美村二店;美村二;美村二店門市;美村二店,台中市沙鹿區中山路246號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
沙鹿店,台中沙鹿店;屈臣氏沙鹿店;沙鹿;沙鹿店門市;沙鹿店,台中市沙鹿區中山路246號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
沙田店,台中沙田店;屈臣氏沙田店;沙田;沙田店門市;沙田店,台中市沙鹿區中正街55號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
靜宜店,台中靜宜店;屈臣氏靜宜店;靜宜;靜宜店門市;靜宜店,台中市沙鹿區台灣大道七段259號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
復站店,台中復站店;屈臣氏復站店;復站;復站店門市;復站店,台中市東勢區豐勢路264號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
東勢店,台中東勢店;屈臣氏東勢店;東勢;東勢店門市;東勢店,台中市東勢區豐勢路264號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
黎明店,台中黎明店;屈臣氏黎明店;黎明;黎明店門市;黎明店,台中市南屯區黎明路二段417號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新大墩店,台中新大墩店;屈臣氏新大墩店;新大墩;新大墩店門市;新大墩店,台中市南屯區大墩路556號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
嶺東店,台中嶺東店;屈臣氏嶺東店;嶺東;嶺東店門市;嶺東店,台中市南屯區永春南路52號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
河南店,台中河南店;屈臣氏河南店;河南;河南店門市;河南店,台中市南屯區河南路四段502號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南屯店,台中南屯店;屈臣氏南屯店;南屯;南屯店門市;南屯店,台中市南屯區南屯路二段391號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
黎新店,台中黎新店;屈臣氏黎新店;黎新;黎新店門市;黎新店,台中市南屯區黎明路一段1010號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
楓樹店,台中楓樹店;屈臣氏楓樹店;楓樹;楓樹店門市;楓樹店,台中市南屯區黎明路一段153號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
忠明店,台中忠明店;屈臣氏忠明店;忠明;忠明店門市;忠明店,台中市烏日區興祥街46號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
烏日店,台中烏日店;屈臣氏烏日店;烏日;烏日店門市;烏日店,台中市烏日區興祥街46號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
梧棲店,台中梧棲店;屈臣氏梧棲店;梧棲;梧棲店門市;梧棲店,台中市梧棲區文化路二段202號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
清水店,台中清水店;屈臣氏清水店;清水;清水店門市;清水店,台中市清水區中山路126-7號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
潭子店,台中潭子店;屈臣氏潭子店;潭子;潭子店門市;潭子店,台中市潭子區勝利路213號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
東海店,台中東海店;屈臣氏東海店;東海;東海店門市;東海店,台中市龍井區新興路2號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
豐原店,台中豐原店;屈臣氏豐原店;豐原;豐原店門市;豐原店,台中市豐原區中正路147號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
向陽店,台中向陽店;屈臣氏向陽店;向陽;向陽店門市;向陽店,台中市豐原區向陽路269號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
豐功店,台中豐功店;屈臣氏豐功店;豐功;豐功店門市;豐功店,台中市豐原區成功路148號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
新霧峰店,台中新霧峰店;屈臣氏新霧峰店;新霧峰;新霧峰店門市;新霧峰店,台中市霧峰區中正路841號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
二林店,彰化二林店;屈臣氏二林店;二林;二林店門市;二林店,彰化縣二林鎮中山路110號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
北斗店,彰化北斗店;屈臣氏北斗店;北斗;北斗店門市;北斗店,彰化縣北斗鎮中華路261號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
永靖店,彰化永靖店;屈臣氏永靖店;永靖;永靖店門市;永靖店,彰化縣永靖鄉瑚璉路187號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
田中店,彰化田中店;屈臣氏田中店;田中;田中店門市;田中店,彰化縣田中鎮中州路一段190號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
和美店,彰化和美店;屈臣氏和美店;和美;和美店門市;和美店,彰化縣和美鎮中山路163號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
社頭店,彰化社頭店;屈臣氏社頭店;社頭;社頭店門市;社頭店,彰化縣社頭鄉社斗路一段205號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
花壇店,彰化花壇店;屈臣氏花壇店;花壇;花壇店門市;花壇店,彰化縣花壇鄉中正路176號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
員二店,彰化員二店;屈臣氏員二店;員二;員二店門市;員二店,彰化縣員林市民權街6號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
員中店,彰化員中店;屈臣氏員中店;員中;員中店門市;員中店,彰化縣員林市中正路197號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
靜修店,彰化靜修店;屈臣氏靜修店;靜修;靜修店門市;靜修店,彰化縣員林市靜修路52-19號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鹿港店,彰化鹿港店;屈臣氏鹿港店;鹿港;鹿港店門市;鹿港店,彰化縣鹿港鎮民族路99號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
溪湖店,彰化溪湖店;屈臣氏溪湖店;溪湖;溪湖店門市;溪湖店,彰化縣溪湖鎮彰水路三段298號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
彰化店,彰化彰化店;屈臣氏彰化店;彰化;彰化店門市;彰化店,彰化縣彰化市和平路15號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
彰化三店,彰化彰化三店;屈臣氏彰化三店;彰化三;彰化三店門市;彰化三店,彰化縣彰化市三民路265號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
旭光店,彰化旭光店;屈臣氏旭光店;旭光;旭光店門市;旭光店,彰化縣彰化市旭光路255號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
彰南店,彰化彰南店;屈臣氏彰南店;彰南;彰南店門市;彰南店,彰化縣彰化市彰南路一段417號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
彰民店,彰化彰民店;屈臣氏彰民店;彰民;彰民店門市;彰民店,彰化縣彰化市民族路273號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
大埔店,彰化大埔店;屈臣氏大埔店;大埔;大埔店門市;大埔店,彰化縣彰化市大埔路592號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
水里店,南投水里店;屈臣氏水里店;水里;水里店門市;水里店,南投縣水里鄉民生路433號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
名間店,南投名間店;屈臣氏名間店;名間;名間店門市;名間店,南投縣名間鄉南雅街100號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
竹山店,南投竹山店;屈臣氏竹山店;竹山;竹山店門市;竹山店,南投縣竹山鎮集山路三段959號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南投店,南投南投店;屈臣氏南投店;南投;南投店門市;南投店,南投縣南投市復興路137號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南投二店,南投南投二店;屈臣氏南投二店;南投二;南投二店門市;南投二店,南投縣南投市彰南路二段26號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
埔里店,南投埔里店;屈臣氏埔里店;埔里;埔里店門市;埔里店,南投縣埔里鎮南盛街120號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
埔里二店,南投埔里二店;屈臣氏埔里二店;埔里二;埔里二店門市;埔里二店,南投縣埔里鎮中正路463號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
草屯店,南投草屯店;屈臣氏草屯店;草屯;草屯店門市;草屯店,南投縣草屯鎮太平路二段262號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
雲科店,雲林雲科店;屈臣氏雲科店;雲科;雲科店門市;雲科店,雲林縣斗六市中山路300-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
鎮北店,雲林鎮北店;屈臣氏鎮北店;鎮北;鎮北店門市;鎮北店,雲林縣斗六市鎮北路115號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
斗南店,雲林斗南店;屈臣氏斗南店;斗南;斗南店門市;斗南店,雲林縣斗南鎮中山路70號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
北港店,雲林北港店;屈臣氏北港店;北港;北港店門市;北港店,雲林縣北港鎮民主路98號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
西螺店,雲林西螺店;屈臣氏西螺店;西螺;西螺店門市;西螺店,雲林縣西螺鎮中山路167號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
虎尾店,雲林虎尾店;屈臣氏虎尾店;虎尾;虎尾店門市;虎尾店,雲林縣虎尾鎮中正路141號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
虎尾二店,雲林虎尾二店;屈臣氏虎尾二店;虎尾二;虎尾二店門市;虎尾二店,雲林縣虎尾鎮中正路340號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
麥寮店,雲林麥寮店;屈臣氏麥寮店;麥寮;麥寮店門市;麥寮店,雲林縣麥寮鄉中興路42號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
莿桐店,雲林莿桐店;屈臣氏莿桐店;莿桐;莿桐店門市;莿桐店,雲林縣莿桐鄉中山路80號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
斗六店,雲林斗六店;屈臣氏斗六店;斗六;斗六店門市;斗六店,雲林縣斗六市民生路156號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
市嘉新店,嘉義市嘉新店;屈臣氏市嘉新店;市嘉新;市嘉新店門市;市嘉新店,嘉義縣大林鎮中正路429號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣大林店,嘉義縣大林店;屈臣氏縣大林店;縣大林;縣大林店門市;縣大林店,嘉義縣大林鎮中正路429號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣太保店,嘉義縣太保店;屈臣氏縣太保店;縣太保;縣太保店門市;縣太保店,嘉義縣太保市中山路一段293號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣水上店,嘉義縣水上店;屈臣氏縣水上店;縣水上;縣水上店門市;縣水上店,嘉義縣水上鄉中興路388號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣民雄店,嘉義縣民雄店;屈臣氏縣民雄店;縣民雄;縣民雄店門市;縣民雄店,嘉義縣民雄鄉昇平路1-1號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣頭橋店,嘉義縣頭橋店;屈臣氏縣頭橋店;縣頭橋;縣頭橋店門市;縣頭橋店,嘉義縣民雄鄉建國路三段136號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
縣朴子店,嘉義縣朴子店;屈臣氏縣朴子店;縣朴子;縣朴子店門市;縣朴子店,嘉義縣朴子市八德路10號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
嘉文店,嘉義嘉文店;屈臣氏嘉文店;嘉文;嘉文店門市;嘉文店,台南市下營區中山路一段66號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
下營店,台南下營店;屈臣氏下營店;下營;下營店門市;下營店,台南市下營區中山路一段66號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南青店,台南南青店;屈臣氏南青店;南青;南青店門市;南青店,台南市中西區青年路148號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
公園店,台南公園店;屈臣氏公園店;公園;公園店門市;公園店,台南市中西區公園路32號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
南民店,台南南民店;屈臣氏南民店;南民;南民店門市;南民店,台南市中西區民族路三段287號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
赤崁店,台南赤崁店;屈臣氏赤崁店;赤崁;赤崁店門市;赤崁店,台南市中西區成功路211號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
仁德店,台南仁德店;屈臣氏仁德店;仁德;仁德店門市;仁德店,台南市仁德區中正路三段12號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
嘉南店,台南嘉南店;屈臣氏嘉南店;嘉南;嘉南店門市;嘉南店,台南市仁德區二仁路一段165號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
六甲店,台南六甲店;屈臣氏六甲店;六甲;六甲店門市;六甲店,台南市六甲區中山路2號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
開元店,台南開元店;屈臣氏開元店;開元;開元店門市;開元店,台南市永康區大灣路273號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
大灣店,台南大灣店;屈臣氏大灣店;大灣;大灣店門市;大灣店,台南市永康區大灣路273號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
永康店,台南永康店;屈臣氏永康店;永康;永康店門市;永康店,台南市永康區中正路988號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
永康二店,台南永康二店;屈臣氏永康二店;永康二;永康二店門市;永康二店,台南市永康區中華路201號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
復華店,台南復華店;屈臣氏復華店;復華;復華店門市;復華店,台南市永康區復國一路317號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
中山南店,台南中山南店;屈臣氏中山南店;中山南;中山南店門市;中山南店,台南市永康區中山南路237號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
中山北店,台南中山北店;屈臣氏中山北店;中山北;中山北店門市;中山北店,台南市永康區中山北路31號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
康華店,台南康華店;屈臣氏康華店;康華;康華店門市;康華店,台南市永康區中華路409號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
白河店,台南白河店;屈臣氏白河店;白河;白河店門市;白河店,台南市白河區中山路32-2號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
永華店,台南永華店;屈臣氏永華店;永華;永華店門市;永華店,台南市安平區永華路二段815號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
華平店,台南華平店;屈臣氏華平店;華平;華平店門市;華平店,台南市安平區慶平路289號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
海佃店,台南海佃店;屈臣氏海佃店;海佃;海佃店門市;海佃店,台南市安南區海佃路一段162號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
本淵店,台南本淵店;屈臣氏本淵店;本淵;本淵店門市;本淵店,台南市安南區安中路三段416號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
和順店,台南和順店;屈臣氏和順店;和順;和順店門市;和順店,台南市安南區安和路四段502號,,每日,,,由 Watsons 官方 Open Chat 門市頁匯入；營業時間需用 Google Sheet、官方門市詳細頁或人工確認後填入。,https://www.watsons.com.tw/openchat
